North Carolina-Wilmington,106,Campbell,83
North Carolina-Greensboro,63,North Carolina,96
Stony Brook,83,NJIT,61
North Carolina,96,North Carolina-Greensboro,63
Washington,78,UC-Santa Barbara,83
UC-Santa Barbara,83,Washington,78
Pennsylvania,57,Villanova,77
Villanova,77,Pennsylvania,57
South Dakota,89,Florida Gulf Coast,81
Grand Canyon,86,Southern Illinois-Edwardsville,75
Florida Gulf Coast,81,South Dakota,89
UC-Davis,75,Seattle,80
Seattle,80,UC-Davis,75
Texas Christian,75,Delaware State,47
Southern Illinois-Edwardsville,75,Grand Canyon,86
Delaware State,47,Texas Christian,75
IUPUI,54,Butler,92
University of California,86,Davidson,60
Butler,92,IUPUI,54
Bethune-Cookman,73,Brown,81
Brown,81,Bethune-Cookman,73
Coppin State,77,Creighton,102
Creighton,102,Coppin State,77
Howard,59,Columbia,72
Davidson,60,University of California,86
Columbia,72,Howard,59
Monmouth,84,Army,91
Austin Peay,70,Texas A&M-Corpus Christi,74
Army,91,Monmouth,84
Arizona State,75,Cal State Bakersfield,59
Cal State Bakersfield,59,Arizona State,75
Valparaiso,81,Belmont,85
Texas A&M-Corpus Christi,74,Austin Peay,70
Belmont,85,Valparaiso,81
Nicholls State,49,Houston,76
Drexel,70,Iona,77
Houston,76,Nicholls State,49
Hofstra,80,Sacred Heart,73
Sacred Heart,73,Hofstra,80
Louisiana Tech,77,Prairie View,58
Prairie View,58,Louisiana Tech,77
Iona,77,Drexel,70
Detroit Mercy,73,Eastern Michigan,88
Duke,105,Elon,66
Elon,66,Duke,105
Eastern Michigan,88,Detroit Mercy,73
Northeastern,66,North Carolina State,72
North Texas,69,Sam Houston State,64
Sam Houston State,64,North Texas,69
North Carolina State,72,Northeastern,66
North Carolina-Asheville,67,Furman,65
Liberty,56,Notre Dame,73
Old Dominion,68,Norfolk State,57
Norfolk State,57,Old Dominion,68
Notre Dame,73,Liberty,56
Missouri-Kansas City,43,Oklahoma State,61
Oklahoma State,61,Missouri-Kansas City,43
Long Island University,79,Massachusetts,83
Massachusetts,83,Long Island University,79
Memphis,77,Tulane,65
Quinnipiac,95,Maine,98
Louisiana State,71,Wake Forest,77
Wake Forest,77,Louisiana State,71
Maine,98,Quinnipiac,95
Tulane,65,Memphis,77
Furman,65,North Carolina-Asheville,67
Missouri,78,Arkansas-Pine Bluff,25
Miami (FL),76,Princeton,64
Princeton,64,Miami (FL),76
Arkansas-Pine Bluff,25,Missouri,78
Texas-Rio Grande Valley,64,Texas-El Paso,85
Richmond,70,Texas Tech,85
Texas Tech,85,Richmond,70
Texas-El Paso,85,Texas-Rio Grande Valley,64
Texas,66,Connecticut,71
Cal Poly,63,Texas A&M,82
Texas A&M,82,Cal Poly,63
Southern Methodist,81,Tulsa,69
William & Mary,88,Central Michigan,84
Purdue,61,Wisconsin,55
Wisconsin,55,Purdue,61
Central Michigan,84,William & Mary,88
Tulsa,69,Southern Methodist,81
Siena,64,Vermont,73
Vermont,73,Siena,64
Maryland-Eastern Shore,68,Saint Joseph's,78
Saint Joseph's,78,Maryland-Eastern Shore,68
Rice,76,Incarnate Word,82
Cal State Fullerton,82,Portland State,89
Portland State,89,Cal State Fullerton,82
Incarnate Word,82,Rice,76
Tennessee,74,Tennessee State,69
Tennessee State,69,Tennessee,74
Connecticut,71,Texas,66
St. Francis (NY),66,Albany (NY),71
Albany (NY),71,St. Francis (NY),66
Charlotte,111,Citadel,93
Citadel,93,Charlotte,111
Central Florida,50,George Washington,67
George Washington,67,Central Florida,50
Cincinnati,70,Temple,77
Eastern Kentucky,76,Manhattan,64
Manhattan,64,Eastern Kentucky,76
Temple,77,Cincinnati,70
Alabama-Birmingham,76,Stephen F. Austin,66
Stephen F. Austin,66,Alabama-Birmingham,76
Alabama A&M,62,Ball State,63
Jacksonville State,59,Alabama,67
Alabama,67,Jacksonville State,59
Ball State,63,Alabama A&M,62
Buffalo,99,Delaware,79
Delaware,79,Buffalo,99
Mount St. Mary's,53,Binghamton,62
Baylor,72,Texas Southern,59
Texas Southern,59,Baylor,72
Binghamton,62,Mount St. Mary's,53
Michigan State,70,Iowa,83
Jacksonville,69,Marist,68
Marist,68,Jacksonville,69
Iowa,83,Michigan State,70
Idaho State,84,Cal State Northridge,79
Illinois-Chicago,65,Northern Illinois,70
Northern Illinois,70,Illinois-Chicago,65
UC-Irvine,53,Kansas,78
Chattanooga,80,Lipscomb,56
Lipscomb,56,Chattanooga,80
Kansas,78,UC-Irvine,53
Kansas State,75,Saint Louis,47
Saint Louis,47,Kansas State,75
Florida A&M,45,Florida International,65
Florida International,65,Florida A&M,45
Georgia,79,Robert Morris,67
Tennessee-Martin,57,Florida Atlantic,48
Florida,71,Florida State,73
Florida State,73,Florida,71
Florida Atlantic,48,Tennessee-Martin,57
Robert Morris,67,Georgia,79
Cal State Northridge,79,Idaho State,84
Mississippi Valley State,48,Hawaii,77
Duquesne,67,Georgia Tech,73
Georgia Tech,73,Duquesne,67
Hawaii,77,Mississippi Valley State,48
Rutgers,72,Indiana,79
Indiana,79,Rutgers,72
Saint Francis (PA),65,NJIT,77
NJIT,77,Saint Francis (PA),65
Syracuse,61,Pittsburgh,72
Pittsburgh,72,Syracuse,61
Rider,82,Hartford,80
Hartford,80,Rider,82
Seattle,50,UC-Santa Barbara,88
UC-Santa Barbara,88,Seattle,50
South Alabama,60,Arkansas-Little Rock,69
Arkansas-Little Rock,69,South Alabama,60
Wyoming,55,San Diego State,67
San Diego State,67,Wyoming,55
Utah State,80,San Jose State,71
San Jose State,71,Utah State,80
North Carolina,80,Clemson,69
Clemson,69,North Carolina,80
North Carolina A&T,60,Kent State,61
Kent State,61,North Carolina A&T,60
New Mexico,88,Nevada,76
Nevada,76,New Mexico,88
Ohio,81,UC-Riverside,59
UC-Riverside,59,Ohio,81
Ohio State,78,Minnesota,63
Minnesota,63,Ohio State,78
Northern Iowa,80,Bradley,44
Bradley,44,Northern Iowa,80
Virginia,71,Oakland,58
Oakland,58,Virginia,71
Virginia Commonwealth,80,North Florida,68
North Florida,68,Virginia Commonwealth,80
Troy,81,Arkansas State,84
Arkansas State,84,Troy,81
Western Michigan,61,Vanderbilt,86
Vanderbilt,86,Western Michigan,61
Wagner,76,Massachusetts-Lowell,62
Massachusetts-Lowell,62,Wagner,76
West Virginia,88,Virginia Tech,63
Virginia Tech,63,West Virginia,88
South Florida,67,Houston,73
Houston,73,South Florida,67
St. Bonaventure,82,Niagara,68
Niagara,68,St. Bonaventure,82
Texas State,80,Georgia Southern,66
Georgia Southern,66,Texas State,80
Toledo,90,Northern Kentucky,73
Northern Kentucky,73,Toledo,90
Texas-Arlington,85,Georgia State,70
Georgia State,70,Texas-Arlington,85
Lafayette,70,Colgate,77
Colgate,77,Lafayette,70
Dayton,85,Arkansas,81
Arkansas,81,Dayton,85
Navy,58,Bucknell,88
Bucknell,88,Navy,58
Yale,62,Central Connecticut State,42
Central Connecticut State,42,Yale,62
Morehead State,72,East Tennessee State,75
East Tennessee State,75,Morehead State,72
Indiana State,62,Evansville,70
Evansville,70,Indiana State,62
Georgetown,70,DePaul,58
DePaul,58,Georgetown,70
Long Beach State,81,Duke,103
Duke,103,Long Beach State,81
South Carolina State,68,Akron,78
Akron,78,South Carolina State,68
New Hampshire,67,Boston College,72
Boston College,72,New Hampshire,67
Rhode Island,88,Brown,85
Brown,85,Rhode Island,88
UC-Davis,56,Boise State,64
Boise State,64,UC-Davis,56
Seton Hall,83,Marquette,63
Marquette,63,Seton Hall,83
Penn State,64,Maryland,70
Maryland,70,Penn State,64
Southern Illinois,72,Loyola (IL),62
Loyola (IL),62,Southern Illinois,72
Loyola (MD),75,American,67
American,67,Loyola (MD),75
Northwestern,81,Nebraska,72
Nebraska,72,Northwestern,81
Nevada-Las Vegas,66,Fresno State,69
Fresno State,69,Nevada-Las Vegas,66
Missouri State,61,Illinois State,74
Illinois State,74,Missouri State,61
Iowa State,104,Coppin State,84
Coppin State,84,Iowa State,104
Holy Cross,80,Boston University,64
Boston University,64,Holy Cross,80
Michigan,78,Illinois,68
Illinois,68,Michigan,78
Mercer,76,Kennesaw State,73
Kennesaw State,73,Mercer,76
Lehigh,82,Army,88
Army,88,Lehigh,82
Oral Roberts,84,IPFW,90
IPFW,90,Oral Roberts,84
Southeastern Louisiana,66,Jackson State,89
Jackson State,89,Southeastern Louisiana,66
San Diego,75,Pacific,77
Brigham Young,74,Saint Mary's (CA),85
Northern Colorado,96,Eastern Washington,90
Pacific,77,San Diego,75
San Francisco,107,Portland,95
Gonzaga,79,Santa Clara,77
Saint Mary's (CA),85,Brigham Young,74
Portland,95,San Francisco,107
Eastern Washington,90,Northern Colorado,96
Drexel,63,North Carolina-Wilmington,75
North Carolina-Wilmington,75,Drexel,63
Mississippi State,71,North Carolina Central,48
North Carolina Central,48,Mississippi State,71
Montana,90,Northern Arizona,84
Northern Arizona,84,Montana,90
Idaho,74,North Dakota,71
North Dakota,71,Idaho,74
Drake,47,Wichita State,67
Wichita State,67,Drake,47
Villanova,95,Xavier,64
Xavier,64,Villanova,95
Campbell,90,Winthrop,83
Winthrop,83,Campbell,90
Towson,76,William & Mary,69
William & Mary,69,Towson,76
Tennessee Tech,94,Eastern Illinois,84
Southeast Missouri State,82,Belmont,92
Montana State,82,Southern Utah,93
Santa Clara,77,Gonzaga,79
Belmont,92,Southeast Missouri State,82
St. John's (NY),70,Creighton,80
Eastern Illinois,84,Tennessee Tech,94
Southern Utah,93,Montana State,82
Creighton,80,St. John's (NY),70
Northeastern,86,Elon,79
Florida Gulf Coast,86,La Salle,77
Dartmouth,60,Bryant,62
Elon,79,Northeastern,86
Gardner-Webb,65,Coastal Carolina,61
Harvard,77,Wofford,57
La Salle,77,Florida Gulf Coast,86
Coastal Carolina,61,Gardner-Webb,65
Bryant,62,Dartmouth,60
Butler,73,Providence,81
Providence,81,Butler,73
Ball State,73,Chicago State,48
Chicago State,48,Ball State,73
Cal State Bakersfield,80,Morgan State,68
Morgan State,68,Cal State Bakersfield,80
Longwood,61,North Carolina-Asheville,70
North Carolina-Asheville,70,Longwood,61
College of Charleston,65,James Madison,62
James Madison,62,College of Charleston,65
Maryland-Baltimore County,89,Maryland-Eastern Shore,75
Maryland-Eastern Shore,75,Maryland-Baltimore County,89
Appalachian State,56,Louisiana-Monroe,72
Louisiana-Monroe,72,Appalachian State,56
Southern Illinois-Edwardsville,67,Jacksonville State,72
Radford,60,High Point,77
Delaware,80,Hofstra,90
Wofford,57,Harvard,77
High Point,77,Radford,60
Jacksonville,74,Bethune-Cookman,70
Jacksonville State,72,Southern Illinois-Edwardsville,67
Hofstra,90,Delaware,80
Bethune-Cookman,70,Jacksonville,74
Texas-El Paso,61,Rice,60
North Texas,70,Texas-San Antonio,66
Utah,68,Stanford,70
Rice,60,Texas-El Paso,61
Texas-San Antonio,66,North Texas,70
Southern California,90,Washington State,77
Washington State,77,Southern California,90
UCLA,93,Washington,96
Washington,96,UCLA,93
Nebraska-Omaha,82,Western Illinois,80
Western Illinois,80,Nebraska-Omaha,82
University of California,79,Colorado,65
Colorado,65,University of California,79
IUPUI,77,South Dakota,66
South Dakota State,68,Denver,59
Stanford,70,Utah,68
South Dakota,66,IUPUI,77
Denver,59,South Dakota State,68
Purdue,63,Iowa,70
Iona,78,Quinnipiac,66
St. John's (NY),65,Providence,83
Iowa,70,Purdue,63
Saint Louis,57,Rhode Island,85
Richmond,73,Saint Joseph's,77
Quinnipiac,66,Iona,78
Rhode Island,85,Saint Louis,57
Providence,83,St. John's (NY),65
Maryland-Eastern Shore,58,Pittsburgh,92
Pittsburgh,92,Maryland-Eastern Shore,58
Loyola Marymount,65,Pepperdine,68
Pepperdine,68,Loyola Marymount,65
Alcorn State,73,Prairie View,70
Prairie View,70,Alcorn State,73
Portland State,76,Sacramento State,68
Sacramento State,68,Portland State,76
Saint Joseph's,77,Richmond,73
Seton Hall,78,DePaul,74
Niagara,63,Siena,75
Santa Clara,84,Portland,77
DePaul,74,Seton Hall,78
South Alabama,67,Arkansas State,89
Memphis,76,South Carolina,86
Siena,75,Niagara,63
Arkansas State,89,South Alabama,67
Portland,77,Santa Clara,84
Saint Francis (PA),73,Wagner,65
Wagner,65,Saint Francis (PA),73
Robert Morris,65,Sacred Heart,69
Sacred Heart,69,Robert Morris,65
Gonzaga,102,San Francisco,94
San Francisco,94,Gonzaga,102
Saint Mary's (CA),79,San Diego,46
San Diego,46,Saint Mary's (CA),79
Eastern Washington,71,North Dakota,79
North Dakota,79,Eastern Washington,71
North Carolina-Wilmington,63,Northeastern,65
Northeastern,65,North Carolina-Wilmington,63
Idaho,75,Northern Colorado,70
Northern Colorado,70,Idaho,75
Montana State,74,Northern Arizona,72
Northern Arizona,72,Montana State,74
North Carolina,86,Georgia Tech,76
Wyoming,68,Nevada,71
Lamar,79,Nicholls State,67
Nebraska,69,Indiana,79
Nevada,71,Wyoming,68
NJIT,86,Maryland-Baltimore County,83
Georgia Tech,76,North Carolina,86
Nicholls State,67,Lamar,79
Maryland-Baltimore County,83,NJIT,86
Charlotte,65,Old Dominion,74
Old Dominion,74,Charlotte,65
Oklahoma State,69,Texas Christian,48
Texas Christian,48,Oklahoma State,69
Binghamton,45,Pennsylvania,80
Pennsylvania,80,Binghamton,45
Brigham Young,81,Pacific,67
Pacific,67,Brigham Young,81
Oklahoma,87,Iowa State,83
Northwestern,59,Maryland,72
Houston Baptist,99,Northwestern State,73
Maryland,72,Northwestern,59
Oakland,86,Cleveland State,68
Iowa State,83,Oklahoma,87
Northwestern State,73,Houston Baptist,99
Cleveland State,68,Oakland,86
South Carolina,86,Memphis,76
Illinois-Chicago,47,Valparaiso,75
Valparaiso,75,Illinois-Chicago,47
Notre Dame,66,Virginia,77
Virginia,77,Notre Dame,66
Louisiana State,90,Vanderbilt,82
Vanderbilt,82,Louisiana State,90
Utah State,67,San Diego State,70
Towson,58,Hofstra,90
Arkansas-Little Rock,67,Troy,61
Texas Tech,82,Texas,74
Hofstra,90,Towson,58
Tulane,67,Connecticut,75
San Diego State,70,Utah State,67
Troy,61,Arkansas-Little Rock,67
Connecticut,75,Tulane,67
George Mason,47,Virginia Commonwealth,71
Rutgers,57,Wisconsin,79
Wisconsin,79,Rutgers,57
College of Charleston,70,William & Mary,78
William & Mary,78,College of Charleston,70
Butler,69,Xavier,88
Xavier,88,Butler,69
North Carolina-Greensboro,76,Wofford,87
Wofford,87,North Carolina-Greensboro,76
Western Michigan,76,Jacksonville,72
Virginia Tech,73,North Carolina State,68
Idaho State,56,Weber State,77
Virginia Commonwealth,71,George Mason,47
North Carolina State,68,Virginia Tech,73
Western Carolina,66,East Tennessee State,82
Jacksonville,72,Western Michigan,76
Weber State,77,Idaho State,56
East Tennessee State,82,Western Carolina,66
St. Bonaventure,97,Davidson,85
McNeese State,57,Stephen F. Austin,86
Southern Utah,66,Montana,83
Davidson,85,St. Bonaventure,97
Columbia,60,Stony Brook,69
Stephen F. Austin,86,McNeese State,57
Montana,83,Southern Utah,66
Southeast Missouri State,66,Tennessee State,72
Tennessee State,72,Southeast Missouri State,66
Missouri-Kansas City,68,South Carolina Upstate,70
South Carolina Upstate,70,Missouri-Kansas City,68
South Florida,58,Southern Methodist,72
Southern Methodist,72,South Florida,58
Northern Iowa,73,Southern Illinois,75
Southern Illinois,75,Northern Iowa,73
Stony Brook,69,Columbia,60
Southern,66,Texas Southern,88
Texas-Arlington,92,Georgia Southern,72
Texas State,46,Georgia State,58
Texas,74,Texas Tech,82
Texas Southern,88,Southern,66
Georgia State,58,Texas State,46
Georgia Southern,72,Texas-Arlington,92
Houston,77,Temple,50
Temple,50,Houston,77
Arkansas,69,Texas A&M,92
Texas A&M,92,Arkansas,69
Southern Illinois-Edwardsville,63,Tennessee Tech,86
Tennessee Tech,86,Southern Illinois-Edwardsville,63
Albany (NY),75,Cornell,70
Cornell,70,Albany (NY),75
Coastal Carolina,82,Winthrop,63
Winthrop,63,Coastal Carolina,82
Delaware,63,James Madison,73
James Madison,73,Delaware,63
Creighton,71,Villanova,85
Villanova,85,Creighton,71
Florida State,75,Clemson,84
High Point,78,Charleston Southern,73
Cincinnati,76,Tulsa,57
Central Arkansas,61,Abilene Christian,62
Charleston Southern,73,High Point,78
Citadel,78,Chattanooga,84
Clemson,84,Florida State,75
Tulsa,57,Cincinnati,76
Chattanooga,84,Citadel,78
Detroit Mercy,96,Youngstown State,87
Florida,77,Georgia,63
Georgia,63,Florida,77
Fairleigh Dickinson,86,St. Francis (NY),77
St. Francis (NY),77,Fairleigh Dickinson,86
Fresno State,62,New Mexico,77
New Mexico,77,Fresno State,62
Elon,83,Drexel,78
Duquesne,58,Dayton,66
Central Florida,71,East Carolina,68
Youngstown State,87,Detroit Mercy,96
Dayton,66,Duquesne,58
North Florida,82,Eastern Michigan,77
Drexel,78,Elon,83
East Carolina,68,Central Florida,71
Eastern Michigan,77,North Florida,82
Eastern Kentucky,79,Austin Peay,70
Boise State,84,Colorado State,80
Tennessee,77,Auburn,83
Austin Peay,70,Eastern Kentucky,79
Duke,81,Boston College,64
Colorado State,80,Boise State,84
Boston College,64,Duke,81
Auburn,83,Tennessee,77
Akron,80,Lipscomb,73
Lipscomb,73,Akron,80
Air Force,64,San Jose State,57
San Jose State,57,Air Force,64
Army,76,Bucknell,84
Bucknell,84,Army,76
Alabama,68,Norfolk State,49
Norfolk State,49,Alabama,68
UC-Riverside,48,Cal State Bakersfield,67
New Mexico State,52,UC-Irvine,54
Cal State Bakersfield,67,UC-Riverside,48
Presbyterian,70,Campbell,63
Abilene Christian,62,Central Arkansas,61
Campbell,63,Presbyterian,70
UC-Irvine,54,New Mexico State,52
Bryant,88,Central Connecticut State,72
Central Connecticut State,72,Bryant,88
Cal State Northridge,88,Morgan State,74
Morgan State,74,Cal State Northridge,88
Furman,85,Virginia Military Institute,57
Marist,83,Canisius,92
Mercer,69,Samford,50
Manhattan,72,Fairfield,66
Canisius,92,Marist,83
Syracuse,51,Miami (FL),64
Miami (OH),67,South Carolina State,71
Samford,50,Mercer,69
Miami (FL),64,Syracuse,51
Fairfield,66,Manhattan,72
Appalachian State,58,Louisiana-Lafayette,79
Louisiana-Lafayette,79,Appalachian State,58
Gardner-Webb,67,Longwood,66
Longwood,66,Gardner-Webb,67
Brown,92,Maine,98
Maine,98,Brown,92
Louisiana Tech,87,Southern Mississippi,57
Southern Mississippi,57,Louisiana Tech,87
South Carolina State,71,Miami (OH),67
Mount St. Mary's,79,Long Island University,63
Morehead State,57,Murray State,62
Missouri State,59,Evansville,76
Long Island University,63,Mount St. Mary's,79
Navy,65,Holy Cross,60
Indiana,79,Nebraska,69
Murray State,62,Morehead State,57
Holy Cross,60,Navy,65
Evansville,76,Missouri State,59
Milwaukee,82,Wright State,84
Wright State,84,Milwaukee,82
Michigan,79,Penn State,56
Penn State,56,Michigan,79
Missouri,81,Savannah State,50
Savannah State,50,Missouri,81
Michigan State,69,Minnesota,61
Minnesota,61,Michigan State,69
Incarnate Word,72,Sam Houston State,78
Sam Houston State,78,Incarnate Word,72
Hawaii,94,Howard,59
Howard,59,Hawaii,94
Indiana State,73,Loyola (IL),58
Loyola (IL),58,Indiana State,73
Yale,88,Hartford,53
Marquette,70,Georgetown,80
Alabama A&M,78,Grambling,81
Virginia Military Institute,57,Furman,85
Georgetown,80,Marquette,70
Northern Kentucky,70,Green Bay,86
Hartford,53,Yale,88
Grambling,81,Alabama A&M,78
Green Bay,86,Northern Kentucky,70
Alabama State,61,Jackson State,68
Lafayette,78,Loyola (MD),81
Loyola (MD),81,Lafayette,78
Kentucky,83,Mississippi,61
Mississippi,61,Kentucky,83
Liberty,69,North Carolina-Asheville,76
North Carolina-Asheville,76,Liberty,69
Boston University,73,Lehigh,81
Lehigh,81,Boston University,73
Jacksonville State,64,Eastern Illinois,75
Baylor,74,Kansas,102
Jackson State,68,Alabama State,61
Eastern Illinois,75,Jacksonville State,64
West Virginia,87,Kansas State,83
Kansas,102,Baylor,74
Kansas State,83,West Virginia,87
Ohio State,75,Illinois,73
Illinois,73,Ohio State,75
North Dakota State,75,Denver,49
Oregon,57,Oregon State,70
South Dakota,94,Oral Roberts,84
Oral Roberts,84,South Dakota,94
Western Kentucky,76,Marshall,94
Marshall,94,Western Kentucky,76
Wake Forest,57,Louisville,65
Denver,49,North Dakota State,75
Nebraska-Omaha,76,IUPUI,71
IUPUI,71,Nebraska-Omaha,76
Oregon State,70,Oregon,57
Southern California,85,Washington,87
Texas-San Antonio,85,Rice,80
Rice,80,Texas-San Antonio,85
Washington State,85,UCLA,78
UCLA,78,Washington State,85
Washington,87,Southern California,85
Colorado,56,Stanford,55
Western Illinois,59,South Dakota State,63
South Dakota State,63,Western Illinois,59
Texas-El Paso,84,North Texas,75
North Texas,75,Texas-El Paso,84
Stanford,55,Colorado,56
University of California,71,Utah,58
Wichita State,85,Bradley,58
Bradley,58,Wichita State,85
